73839,84984,161.72,161.66,Iris-virginica
49989,88434,161.61,161.86,Iris-virginica
65420,46762,161.36,161.585,Iris-virginica
65137,149383,161.92,161.94,Iris-virginica
61420,46525,161.73,161.89,Iris-virginica
65121,67798,161.41,161.48,Iris-virginica
148475,60216,160.97,161.16,Iris-virginica
109746,120352,160.61,160.8,Iris-virginica
82421,99536,160.4435,160.45,Iris-virginica
60268,74107,160.53,160.55,Iris-virginica
106183,80778,160.3,160.5,Iris-virginica
98973,105452,160.18,160.25,Iris-virginica
102392,118588,160.01,160.02,Iris-virginica
61228,103936,160.05,160.01,Iris-virginica
81844,191269,159.88,159.88,Iris-virginica
34474,57721,160.41,160.27,Iris-virginica
28372,47569,160.7,160.63,Iris-virginica
33183,38206,160.715,160.6849,Iris-virginica
61856,19727,160.62,160.77,Iris-virginica
52419,56861,161.7,161.89,Iris-virginica
85218,40056,161.48,161.7,Iris-virginica
62242,34391,161.34,161.45,Iris-virginica
10343,27680,161.57,161.565,Iris-virginica
46600,27025,161.83,161.71,Iris-virginica
24612,24102,161.63,161.7101,Iris-virginica
16289,22283,161.73,161.7123,Iris-virginica
24130,16348,161.5597,161.66,Iris-virginica
15635,23388,161.27,161.28,Iris-virginica
21036,21046,161.259,161.22,Iris-virginica
10068,22903,161.28,161.15,Iris-virginica
8490,20188,161.29,161.25,Iris-virginica
15699,16197,161.65,161.62,Iris-virginica
27716,17098,161.64,161.6203,Iris-virginica
10975,4401,161.61,161.61,Iris-virginica
22744,24352,161.84,161.95,Iris-virginica
17322,15952,161.9,161.84,Iris-virginica
21008,27157,161.9,161.9,Iris-virginica
26933,13599,161.77,161.9,Iris-virginica
11509,17901,161.8255,161.78,Iris-virginica
11648,4438,161.72,161.795,Iris-virginica
30671,50033,162.25,162.09,Iris-virginica
28210,17576,162.55,162.54,Iris-virginica
23152,34414,162.41,162.46,Iris-virginica
12327,14017,162.42,162.42,Iris-virginica
13889,15354,162.37,162.29,Iris-virginica
4919,8337,162.36,162.36,Iris-virginica
9427,16659,162.23,162.16,Iris-virginica
13906,11683,162.24,162.31,Iris-virginica
18758,15169,162.28,162.23,Iris-virginica
33209,17279,162.44,162.455,Iris-virginica
11266,15278,162.45,162.42,Iris-virginica
16046,18449,162.31,162.4,Iris-virginica
8621,22358,162.32,162.27,Iris-virginica
19279,16169,161.9,162.1101,Iris-virginica
24025,31930,161.8,161.7,Iris-virginica
16132,13966,161.78,161.8,Iris-virginica
10974,18543,161.93,161.9,Iris-virginica
11271,16228,162.13,162.14,Iris-virginica
17754,8091,162.04,162.06,Iris-virginica
15902,13539,162.01,162.01,Iris-virginica
13468,20930,161.87,161.86,Iris-virginica
15518,7715,161.73,161.85,Iris-virginica
26134,20792,161.715,161.74,Iris-virginica
29836,29172,161.55,161.7,Iris-virginica
10311,14551,161.49,161.5,Iris-virginica
35856,17722,161.55,161.49,Iris-virginica
16633,25174,161.58,161.69,Iris-virginica
14098,18909,161.54,161.54,Iris-virginica
11002,28990,161.51,161.473,Iris-virginica
24885,16018,161.46,161.47,Iris-virginica
10395,23720,161.62,161.56,Iris-virginica
22487,17976,161.47,161.57,Iris-virginica
24820,18993,161.5,161.47,Iris-virginica
25966,24823,161.49,161.48,Iris-virginica
18369,24479,161.5874,161.52,Iris-virginica
14104,21473,161.51,161.5,Iris-virginica
25737,22120,161.43,161.505,Iris-virginica
40405,30011,161.41,161.35,Iris-virginica
43727,53559,161.33,161.31,Iris-virginica
44532,37413,161.16,161.22,Iris-virginica
35513,46102,161.12,161.11,Iris-virginica
78060,69046,161.45,161.28,Iris-virginica
2534,198299,161.68,161.52,Iris-virginica
475,100,161.74,161.67,Iris-virginica
200,100,161.7,161.67,Iris-virginica
245000,278,161.69,161.67,Iris-virginica
305,100,161.68,161.75,Iris-virginica
100,100,161.6,161.65,Iris-virginica
580,400,161.83,161.75,Iris-virginica
500,100,161.88,161.81,Iris-virginica
300,148,161.99,161.9,Iris-virginica
100,100,162.02,161.99,Iris-virginica
382,186,161.69,162.02,Iris-virginica
450,100,162,162,Iris-virginica
671,100,161.71,161.78,Iris-virginica
400,3900,161.6,161.71,Iris-virginica
497,497,161.5,161.5,Iris-virginica
200,100,161.5,161.5,Iris-virginica
200,100,161.5,161.6,Iris-virginica
440,100,161.55,161.5,Iris-virginica
900,400,161.45,161.51,Iris-virginica
250,100,161.55,161.39,Iris-virginica
1233,500,161.55,161.55,Iris-virginica
500,300,161.45,161.43,Iris-virginica
31072,51768,161.31,161.29,Iris-virginica
35517,31204,161.33,161.3,Iris-virginica
70033,35885,161.01,161.21,Iris-virginica
35595,50444,160.74,160.72,Iris-virginica
31040,24218,160.561,160.65,Iris-virginica
21712,15681,160.78,160.76,Iris-virginica
28074,27714,161,160.93,Iris-virginica
20619,12851,161.05,161.03,Iris-virginica
14834,24935,161.41,161.36,Iris-virginica
33185,60907,161.35,161.41,Iris-virginica
14591,12574,161.31,161.3,Iris-virginica
9611,15429,161.18,161.15,Iris-virginica
11277,9137,161.39,161.36,Iris-virginica
24054,6988,161.42,161.44,Iris-virginica
19760,12820,161.38,161.41,Iris-virginica
16972,21877,161.26,161.34,Iris-virginica
10382,12492,161.38,161.41,Iris-virginica
17775,10780,161.12,161.26,Iris-virginica
6379,9200,161.16,161.13,Iris-virginica
12053,9131,161.15,161.16,Iris-virginica
17713,11863,161.07,161.16,Iris-virginica
23849,7052,160.8721,160.9972,Iris-virginica
10507,8560,160.9,160.85,Iris-virginica
17713,17759,160.7625,160.84,Iris-virginica
12465,8099,160.89,160.84,Iris-virginica
22446,6000,160.97,160.905,Iris-virginica
6891,10217,161.02,161.05,Iris-virginica
6818,9207,161.04,161.01,Iris-virginica
4566,5600,161.02,161.01,Iris-virginica
16650,24784,161.256,161.23,Iris-virginica
13725,11578,161.24,161.2448,Iris-virginica
18589,15686,161.1749,161.21,Iris-virginica
11232,12373,161.37,161.37,Iris-virginica
16423,6033,161.59,161.5871,Iris-virginica
12868,7669,161.48,161.49,Iris-virginica
7882,11231,161.49,161.49,Iris-virginica
9627,4091,161.48,161.47,Iris-virginica
9472,6823,161.4,161.47,Iris-virginica
4260,5571,161.37,161.37,Iris-virginica
4331,4110,161.42,161.435,Iris-virginica
4050,7207,161.57,161.5201,Iris-virginica
9151,8106,161.91,161.9264,Iris-virginica
9471,5987,161.83,161.89,Iris-virginica
7963,4029,161.79,161.82,Iris-virginica
3250,8896,161.81,161.8,Iris-virginica
5567,11524,161.8,161.8,Iris-virginica
3505,3966,161.7142,161.76,Iris-virginica
5503,9768,161.76,161.71,Iris-virginica
3500,3800,161.82,161.83,Iris-virginica
3561,5465,161.8,161.82,Iris-virginica
7600,5961,161.71,161.75,Iris-virginica
8555,13425,161.8104,161.77,Iris-virginica
2170,12541,161.8,161.81,Iris-virginica
6470,4976,161.7896,161.79,Iris-virginica
6195,8699,161.92,161.85,Iris-virginica
3426,10032,161.92,161.92,Iris-virginica
6634,5660,161.93,161.96,Iris-virginica
3520,7100,162.2,162.2,Iris-virginica
4613,7852,162.2,162.188,Iris-virginica
5340,10416,162.2,162.2,Iris-virginica
4433,4938,162.279,162.2891,Iris-virginica
10207,3138,162.2564,162.27,Iris-virginica
7883,3047,162.206,162.25,Iris-virginica
2900,17315,162.17,162.16,Iris-virginica
15555,3676,162.15,162.16,Iris-virginica
22250,30620,162.056,162.01,Iris-virginica
3125,7325,162.06,162.02,Iris-virginica
14504,14322,161.96,162.02,Iris-virginica
3683,5499,161.97,161.95,Iris-virginica
8412,12705,162.01,162.01,Iris-virginica
6059,8670,162.03,162.02,Iris-virginica
8016,10890,162.175,162.16,Iris-virginica
17689,3150,162.17,162.2,Iris-virginica
9380,13212,162.15,162.17,Iris-virginica
5088,11812,162.11,162.1,Iris-virginica
6637,5094,162.19,162.164,Iris-virginica
8233,2105,162.17,162.22,Iris-virginica
9274,4938,162.14,162.15,Iris-virginica
7074,17733,162.01,162,Iris-virginica
4050,6750,162.04,162.0212,Iris-virginica
10882,5396,162.06,162.025,Iris-virginica
5350,7722,162.1343,162.17,Iris-virginica
2278,4274,162.1,162.1,Iris-virginica
3600,24319,162.06,162.07,Iris-virginica
7964,8552,162.08,162.06,Iris-virginica
6222,4215,162.07,162.04,Iris-virginica
14272,12526,162.25,162.23,Iris-virginica
10171,15480,162.3,162.29,Iris-virginica
20104,24410,162.2834,162.275,Iris-virginica
17804,16156,162.34,162.32,Iris-virginica
17896,18533,162.265,162.26,Iris-virginica
40789,29072,162.28,162.32,Iris-virginica
232678,96687,162.3,162.21,Iris-virginica
100,275,162.43,162.3,Iris-virginica
100,404,162.33,162.44,Iris-virginica
459,233,162.3,162.27,Iris-virginica
500,171,162.3,162.75,Iris-virginica
8891,286658,161.954,161.81,Iris-virginica
6302,17400,161.82,161.82,Iris-virginica
20289,16886,161.7001,161.82,Iris-virginica
31606,29344,161.69,161.84,Iris-virginica
9920,9755,161.58,161.5501,Iris-virginica
11153,9888,161.33,161.3828,Iris-virginica
14768,25951,161.23,161.21,Iris-virginica
11427,6023,161.6015,161.6,Iris-virginica
5847,6067,161.51,161.54,Iris-virginica
4860,8875,161.48,161.64,Iris-virginica
3201,5503,161.56,161.45,Iris-virginica
10633,6354,161.61,161.55,Iris-virginica
10483,10516,161.47,161.46,Iris-virginica
7595,12355,161.36,161.37,Iris-virginica
9295,11853,161.32,161.35,Iris-virginica
6198,7505,161.36,161.36,Iris-virginica
43339,3041,161.365,161.481,Iris-virginica
4563,9393,161.35,161.31,Iris-virginica
11773,7891,161.43,161.44,Iris-virginica
8755,6768,161.375,161.41,Iris-virginica
10974,11574,161.21,161.23,Iris-virginica
9081,9211,161.17,161.19,Iris-virginica
6699,4140,161.22,161.155,Iris-virginica
9670,8266,161.111,161.2,Iris-virginica
3684,16854,161.12,161.09,Iris-virginica
16039,13109,161.06,161.095,Iris-virginica
22808,13998,161.03,161.07,Iris-virginica
22739,25883,161,161.01,Iris-virginica
14494,53677,160.96,160.9,Iris-virginica
7047,5217,160.885,160.915,Iris-virginica
5086,5748,161.12,161.115,Iris-virginica
6438,11657,161.23,161.16,Iris-virginica
3447,11828,161.2377,161.23,Iris-virginica
14984,3468,161.34,161.366,Iris-virginica
7180,3890,161.36,161.33,Iris-virginica
5105,8275,161.3201,161.31,Iris-virginica
2382,5187,161.2,161.2,Iris-virginica
8437,7610,161.2,161.21,Iris-virginica
3042,4951,161.33,161.35,Iris-virginica
4252,2583,161.31,161.3129,Iris-virginica
2696,6311,161.2292,161.27,Iris-virginica
5548,3460,161.08,161.1299,Iris-virginica
6045,4955,161.06,161.06,Iris-virginica
3108,5857,161.0945,161.02,Iris-virginica
4846,6825,161.061,161.0701,Iris-virginica
4166,950,161.04,161.06,Iris-virginica
675,6790,161.046,161.03,Iris-virginica
1800,9945,161.02,161.01,Iris-virginica
4256,4401,161,160.9601,Iris-virginica
4023,4350,160.975,161,Iris-virginica
3752,5187,161.0147,160.97,Iris-virginica
5553,3769,160.96,160.9938,Iris-virginica
3040,5738,161,161.01,Iris-virginica
4051,3855,160.95,160.95,Iris-virginica
6390,4012,160.93,160.9399,Iris-virginica
6081,7623,160.8599,160.88,Iris-virginica
10882,5955,160.81,160.83,Iris-virginica
4176,10530,160.88,160.855,Iris-virginica
21296,10785,160.83,160.865,Iris-virginica
18074,21144,160.78,160.805,Iris-virginica
8657,11692,160.52,160.5,Iris-virginica
10050,9998,160.43,160.45,Iris-virginica
9150,10742,160.54,160.5,Iris-virginica
4943,8238,160.6,160.54,Iris-virginica
4504,10643,160.66,160.65,Iris-virginica
2140,10057,160.69,160.66,Iris-virginica
10010,12210,160.71,160.7,Iris-virginica
740,3900,160.7623,160.74,Iris-virginica
6483,9350,160.8269,160.8,Iris-virginica
4001,4141,160.8399,160.825,Iris-virginica
3100,7247,160.81,160.87,Iris-virginica
4425,7241,160.9708,160.98,Iris-virginica
9915,6656,160.99,160.97,Iris-virginica
7417,6413,160.95,160.99,Iris-virginica
4653,9421,160.905,160.92,Iris-virginica
2616,4750,160.8495,160.84,Iris-virginica
2498,7006,160.88,160.835,Iris-virginica
2940,7223,160.87,160.84,Iris-virginica
3600,6578,160.84,160.831,Iris-virginica
7219,7736,160.76,160.73,Iris-virginica
3694,8298,160.77,160.76,Iris-virginica
13368,7300,160.79,160.75,Iris-virginica
5481,4018,160.78,160.78,Iris-virginica
4732,5664,160.76,160.761,Iris-virginica
6951,5338,160.83,160.83,Iris-virginica
6060,4853,160.82,160.82,Iris-virginica
4161,7055,160.81,160.81,Iris-virginica
14099,4500,160.75,160.78,Iris-virginica
8677,6134,160.8,160.75,Iris-virginica
6931,6249,160.68,160.72,Iris-virginica
75900,6000,160.67,160.67,Iris-virginica
3718,5373,160.74,160.74,Iris-virginica
8318,9985,160.66,160.67,Iris-virginica
11298,8907,160.62,160.61,Iris-virginica
7500,18860,160.655,160.61,Iris-virginica
5945,14963,160.6701,160.65,Iris-virginica
20395,8509,160.62,160.6546,Iris-virginica
4239,7876,160.6265,160.592,Iris-virginica
5190,7207,160.62,160.61,Iris-virginica
5225,4414,160.7199,160.67,Iris-virginica
10460,11156,160.66,160.65,Iris-virginica
22326,18690,160.64,160.65,Iris-virginica
7300,14957,160.64,160.6,Iris-virginica
8832,9771,160.65,160.63,Iris-virginica
15361,14454,160.7,160.65,Iris-virginica
29397,10684,160.675,160.67,Iris-virginica
22451,6415,160.66,160.71,Iris-virginica
17446,15646,160.6,160.605,Iris-virginica
14457,29988,160.57,160.57,Iris-virginica
36662,24359,160.56,160.56,Iris-virginica
40032,27765,160.49,160.54,Iris-virginica
100,500,160.39,160.39,Iris-virginica
200,100,160.5,160.43,Iris-virginica
300,106,160.36,160.38,Iris-virginica
100,256,160.4,160.35,Iris-virginica
1000,250,160.38,160.38,Iris-virginica
282,100,160.25,160.35,Iris-virginica
